sku_id,week,units_sold,price,promo_flag
819,12,19,10.12,0
819,13,16,9.72,0
819,14,66,7.43,1
819,15,16,8.89,0
819,16,17,9.84,0
819,17,16,10.11,0
819,18,20,9.47,0
819,19,15,9.31,0
819,20,28,9.16,0
819,21,14,9.21,0
819,22,16,9.26,0
819,23,17,9.28,0
819,24,15,9.44,0
819,25,20,8.51,0
819,26,16,9.83,0
819,27,17,9.82,0
819,28,14,9.14,0
819,29,16,8.58,0
819,30,15,9.17,0
819,31,15,9.65,0
819,32,11,9.16,0
819,33,14,10.26,0
819,34,16,10.3,0
819,35,34,9.9,0
819,36,20,8.38,1
819,37,16,8.98,0
819,38,25,7.11,1
819,39,14,8.94,0
819,40,16,8.97,0
819,41,14,9.01,0
819,42,36,8.16,0
819,43,14,9.29,0
819,44,25,8.97,0
820,1,12,10.12,0
820,2,13,9.65,0
820,3,14,9.8,0
820,4,13,9.71,0
820,5,17,9.61,0
820,6,14,9.91,0
820,7,14,9.1,0
820,8,14,10.38,0
820,9,17,9.9,0
820,10,10,9.38,0
820,11,15,8.23,0
820,12,13,9.62,0
820,13,17,9.16,0
820,14,37,10.11,0
820,15,12,9.08,0
820,16,13,9.88,0
820,17,14,8.52,0
820,18,14,8.91,0
820,19,13,9.05,0
820,20,17,9.61,0
820,21,15,8.42,1
820,22,14,9.55,0
820,23,12,9.95,0
820,24,13,10.49,0
820,25,13,9.09,0
820,26,14,9.66,0
820,27,12,9.59,0
820,28,12,9.4,0
820,29,15,8.05,1
820,30,12,9.77,0
820,31,12,8.75,0
820,32,10,9.2,0
820,33,13,9.28,0
820,34,11,9.13,0
820,35,27,9.29,0
820,36,13,9.74,0
820,37,11,9.79,0
820,38,19,9.55,0
820,39,10,10.03,0
820,40,11,9.35,0
820,41,11,8.74,0
820,42,24,9.12,0
820,43,11,9.55,0
820,44,21,8.44,1
821,1,28,3.76,0
821,2,27,3.41,0
821,3,27,3.64,0
821,4,34,3.92,0
821,5,39,3.75,0
821,6,33,3.79,0
821,7,31,3.5,0
821,8,31,3.52,0
821,9,32,4.17,0
821,10,32,3.52,0
821,11,38,3.63,0
821,12,28,3.52,0
821,13,35,3.43,0
821,14,80,3.65,0
821,15,31,3.67,0
821,16,31,3.78,0
821,17,32,3.65,0
821,18,33,3.5,0
821,19,29,3.62,0
821,20,45,3.59,0
821,21,29,3.21,0
821,22,31,3.7,0
821,23,33,3.45,0
821,24,34,3.59,0
821,25,33,3.39,0
821,26,31,2.77,1
821,27,35,3.73,0
821,28,30,3.31,0
821,29,25,3.18,0
821,30,28,3.52,0
821,31,34,3.56,0
821,32,35,2.7,1
821,33,29,3.66,0
821,34,28,3.81,0
821,35,64,3.53,0
821,36,25,3.54,0
821,37,29,3.78,0
821,38,39,3.85,0
821,39,29,3.59,0
821,40,25,3.48,0
821,41,27,3.59,0
821,42,53,3.5,0
821,43,32,3.72,0
821,44,41,3.65,0
822,1,32,3.53,0
822,2,23,3.26,0
822,3,32,3.71,0
822,4,34,3.46,0
822,5,55,3.49,0
822,6,35,3.53,0
822,7,46,2.72,1
822,8,38,3.87,0
822,9,36,3.66,0
822,10,34,3.83,0
822,11,34,3.52,0
822,12,27,3.62,0
822,13,28,3.93,0
822,14,93,3.48,0
822,15,29,3.33,0
822,16,28,3.52,0
822,17,44,3.03,1
822,18,37,2.85,1
822,19,30,3.55,0
822,20,45,3.58,0
822,21,33,3.88,0
822,22,31,3.7,0
822,23,28,3.64,0
822,24,35,3.67,0
822,25,33,3.52,0
822,26,38,3.73,0
822,27,32,3.67,0
822,28,34,3.11,1
822,29,35,2.93,1
822,30,25,3.85,0
822,31,31,3.54,0
822,32,26,3.66,0
822,33,31,3.07,1
822,34,41,2.79,1
822,35,54,3.61,0
822,36,23,3.61,0
822,37,26,3.36,0
822,38,37,4.01,0
822,39,26,3.5,0
822,40,24,3.68,0
822,41,27,3.68,0
822,42,67,3.5,0
822,43,23,3.81,0
822,44,43,3.55,0
823,1,24,3.29,0
823,2,21,3.63,0
823,3,26,2.93,1
823,4,29,2.76,1
823,5,28,3.63,0
823,6,25,3.67,0
823,7,28,4.17,0
823,8,20,3.75,0
823,9,28,3.3,0
823,10,22,3.63,0
823,11,24,3.77,0
823,12,24,3.58,0
823,13,29,2.73,1
823,14,73,2.96,1
823,15,27,2.97,1
823,16,22,3.28,0
823,17,21,3.57,0
823,18,22,3.6,0
823,19,21,3.83,0
823,20,31,3.66,0
823,21,19,3.38,0
823,22,25,3.63,0
823,23,23,3.47,0
823,24,20,3.39,0
823,25,25,3.65,0
823,26,20,3.53,0
823,27,24,3.52,0
823,28,21,3.34,0
823,29,24,2.72,1
823,30,20,3.75,0
823,31,22,3.59,0
823,32,22,3.79,0
823,33,21,3.63,0
823,34,22,3.61,0
823,35,50,3.35,0
823,36,17,3.54,0
823,37,19,3.59,0
823,38,27,3.64,0
823,39,18,3.68,0
823,40,15,3.79,0
823,41,16,3.42,0
823,42,54,3.35,0
823,43,20,3.58,0
823,44,31,3.62,0
824,1,18,3.82,0
824,2,24,3.38,0
824,3,20,4.03,0
824,4,26,3.13,0
824,5,35,3.72,0
824,6,25,3.37,0
824,7,30,3.43,0
824,8,22,3.7,0
824,9,24,3.79,0
824,10,25,3.73,0
824,11,21,3.32,0
824,12,26,3.58,0
824,13,25,3.59,0
824,14,77,3.37,0
824,15,27,3.06,1
824,16,25,3.45,0
824,17,23,3.9,0
824,18,30,3.43,0
824,19,25,3.49,0
824,20,35,3.67,0
824,21,26,3.48,0
824,22,26,3.62,0
824,23,21,3.7,0
824,24,22,3.35,0
824,25,27,2.76,1
824,26,23,3.52,0
824,27,29,3.2,1
824,28,21,3.2,0
824,29,18,3.53,0
824,30,17,3.57,0
824,31,19,3.36,0
824,32,18,3.58,0
824,33,20,3.64,0
824,34,24,3.21,0
824,35,58,3.44,0
824,36,19,3.53,0
824,37,18,3.22,0
824,38,31,3.9,0
824,39,21,3.53,0
824,40,19,3.42,0
824,41,20,3.63,0
824,42,35,3.56,0
824,43,18,3.61,0
824,44,34,3.35,0
825,1,26,3.69,0
825,2,23,3.95,0
825,3,25,3.53,0
825,4,26,3.78,0
825,5,39,3.86,0
825,6,27,3.94,0
825,7,24,3.91,0
825,8,26,3.46,0
825,9,28,3.5,0
825,10,28,3.69,0
825,11,26,3.67,0
825,12,28,3.14,0
825,13,29,3.6,0
825,14,91,3.11,0
825,15,23,3.86,0
825,16,27,3.28,0
825,17,28,3.66,0
825,18,30,3.52,0
825,19,24,3.47,0
825,20,35,3.5,0
825,21,30,3.52,0
825,22,31,3.16,0
825,23,26,3.58,0
825,24,20,3.56,0
825,25,25,3.44,0
825,26,22,3.87,0
825,27,28,3.69,0
825,28,18,3.68,0
825,29,22,3.13,0
825,30,24,3.75,0
825,31,22,3.72,0
825,32,25,3.76,0
825,33,24,3.72,0
825,34,29,3.35,0
825,35,51,3.22,0
825,36,19,3.62,0
825,37,17,3.77,0
825,38,33,3.61,0
825,39,21,3.55,0
825,40,21,3.63,0
825,41,23,2.81,1
825,42,48,3.51,0
825,43,22,3.36,0
825,44,31,3.64,0
826,1,25,3.68,0
826,2,33,3.18,1
826,3,20,3.44,0
826,4,25,3.64,0
826,5,35,3.6,0
826,6,34,3.73,0
826,7,25,3.66,0
826,8,27,3.41,0
826,9,28,3.44,0
826,10,28,3.59,0
826,11,24,3.69,0
826,12,30,2.7,1
826,13,23,3.46,0
826,14,68,3.69,0
826,15,27,3.76,0
826,16,22,4.13,0
826,17,21,3.7,0
826,18,29,3.26,0
826,19,23,3.31,0
826,20,39,3.77,0
826,21,25,3.45,0
826,22,26,3.44,0
826,23,22,3.62,0
826,24,24,3.35,0
826,25,25,3.84,0
826,26,27,2.7,1
826,27,27,3.38,0
826,28,24,3.52,0
826,29,20,3.65,0
826,30,22,3.55,0
826,31,26,3.27,0
826,32,22,3.55,0
826,33,24,3.48,0
826,34,24,3.7,0
826,35,59,3.52,0
826,36,20,3.49,0
826,37,21,3.52,0
826,38,29,3.44,0
826,39,22,3.71,0
826,40,23,3.32,0
826,41,21,3.33,0
826,42,59,3.41,0
826,43,20,3.32,0
826,44,48,3.27,0
827,1,27,3.17,1
827,2,28,3.68,0
827,3,29,3.85,0
827,4,29,3.44,0
827,5,34,3.43,0
827,6,32,2.71,1
827,7,26,3.64,0
827,8,22,3.65,0
827,9,27,3.66,0
827,10,33,3.08,1
827,11,28,3.81,0
827,12,28,3.63,0
827,13,32,3.65,0
827,14,72,3.58,0
827,15,31,3.33,0
827,16,25,2.86,1
827,17,26,3.53,0
827,18,26,3.15,0
827,19,30,2.79,1
827,20,48,3.58,0
827,21,28,3.75,0
827,22,26,3.51,0
827,23,30,3.77,0
827,24,28,3.42,0
827,25,26,3.62,0
827,26,24,3.71,0
827,27,36,3.15,1
827,28,21,3.63,0
827,29,25,3.3,0
827,30,22,3.47,0
827,31,25,3.3,0
827,32,29,3.6,0
827,33,34,3.07,1
827,34,23,3.86,0
827,35,51,3.91,0
827,36,22,3.62,0
827,37,21,3.7,0
827,38,36,3.54,0
827,39,21,3.45,0
827,40,20,3.54,0
827,41,21,3.61,0
827,42,54,3.76,0
827,43,24,3.66,0
827,44,34,3.19,1
828,1,29,3.46,0
828,2,32,2.99,0
828,3,30,3.67,0
828,4,36,3.4,0
828,5,43,3.6,0
828,6,43,3.17,1
828,7,43,2.77,1
828,8,35,3.64,0
828,9,35,3.66,0
828,10,41,2.97,1
828,11,26,3.7,0
828,12,33,3.64,0
828,13,41,3.37,0
828,14,81,3.92,0
828,15,36,3.61,0
828,16,35,3.46,0
828,17,29,3.53,0
828,18,41,3.32,0
828,19,35,3.42,0
828,20,52,3.55,0
828,21,29,3.62,0
828,22,30,3.61,0
828,23,32,3.6,0
828,24,30,3.53,0
828,25,34,3.61,0
828,26,28,3.63,0
828,27,33,3.7,0
828,28,24,3.92,0
828,29,27,3.86,0
828,30,30,3.39,0
828,31,23,3.63,0
828,32,25,3.41,0
828,33,30,3.49,0
828,34,35,3.61,0
828,35,66,3.59,0
828,36,24,3.52,0
828,37,32,3.3,0
828,38,35,3.46,0
828,39,26,3.51,0
828,40,30,3.26,0
828,41,28,3.75,0
828,42,85,2.76,1
828,43,28,3.35,0
828,44,43,3.4,0
829,1,24,3.43,0
829,2,24,3.75,0
829,3,24,3.9,0
829,4,30,3.45,0
829,5,41,3.08,1
829,6,26,3.54,0
829,7,21,3.71,0
829,8,30,3.52,0
829,9,27,3.76,0
829,10,25,3.89,0
829,11,23,3.26,0
829,12,21,4.05,0
829,13,28,3.66,0
829,14,64,3.32,0
829,15,21,3.84,0
829,16,22,3.6,0
829,17,26,3.63,0
829,18,33,2.96,1
829,19,21,3.8,0
829,20,33,3.55,0
829,21,27,3.64,0
829,22,25,3.46,0
829,23,23,3.66,0
829,24,21,3.63,0
829,25,24,3.64,0
829,26,22,3.43,0
829,27,24,3.82,0
829,28,24,3.03,1
829,29,16,3.36,0
829,30,24,3.23,0
829,31,23,3.52,0
829,32,21,3.69,0
829,33,21,3.62,0
829,34,18,3.93,0
829,35,49,3.43,0
829,36,22,3.84,0
829,37,19,3.58,0
829,38,26,3.31,0
829,39,17,3.51,0
829,40,17,3.81,0
829,41,19,3.58,0
829,42,52,3.06,1
829,43,20,3.79,0
829,44,31,3.46,0
830,1,20,3.25,0
830,2,22,2.68,1
830,3,23,3.43,0
830,4,18,3.37,0
830,5,31,3.38,0
830,6,28,3.33,0
830,7,20,3.8,0
830,8,22,4.06,0
830,9,24,3.49,0
830,10,22,3.59,0
830,11,20,3.52,0
830,12,30,2.92,1
830,13,27,3.21,1
830,14,65,3.89,0
830,15,21,3.73,0
830,16,18,3.62,0
830,17,31,3.03,1
830,18,21,3.15,0
830,19,21,3.66,0
830,20,28,3.66,0
830,21,19,3.8,0
830,22,23,3.81,0
830,23,19,3.47,0
830,24,21,3.62,0
830,25,23,3.54,0
830,26,19,3.51,0
830,27,23,3.79,0
830,28,24,2.76,1
830,29,18,3.85,0
830,30,19,3.49,0
830,31,19,3.41,0
830,32,17,3.77,0
830,33,24,3.29,0
830,34,22,3.52,0
830,35,63,2.78,1
830,36,23,3.08,1
830,37,21,3.67,0
830,38,33,2.82,1
830,39,17,3.71,0
830,40,22,3.11,1
830,41,18,3.57,0
830,42,42,3.45,0
830,43,20,3.37,0
830,44,34,3.74,0
831,1,23,5.25,0
831,2,22,5.17,0
831,3,21,5.28,0
831,4,25,4.94,0
831,5,27,4.96,0
831,6,19,4.77,0
831,7,24,4.59,1
831,8,18,4.66,0
831,9,24,4.8,0
831,10,25,4.91,0
831,11,19,5.16,0
831,12,18,5.15,0
831,13,24,4.38,1
831,14,55,5.21,0
831,15,19,5.48,0
831,16,20,5.22,0
831,17,19,5.26,0
831,18,18,5.25,0
831,19,20,4.76,0
831,20,27,5.26,0
831,21,22,4.13,1
831,22,24,4.52,0
831,23,24,4.85,0
831,24,18,4.88,0
831,25,19,5.4,0
831,26,19,4.96,0
831,27,23,5.3,0
831,28,19,5.17,0
831,29,18,5.13,0
831,30,24,4.14,1
831,31,19,4.11,1
831,32,17,5.07,0
831,33,20,5.08,0
831,34,18,4.63,0
831,35,58,3.86,1
831,36,19,4.07,1
831,37,14,4.99,0
831,38,22,5,0
831,39,15,4.86,0
831,40,16,5.1,0
831,41,21,4.47,0
831,42,36,5.23,0
831,43,14,4.79,0
831,44,24,5.02,0
832,1,22,5.43,0
832,2,21,4.93,0
832,3,22,4.55,0
832,4,27,4.68,0
832,5,29,5.26,0
832,6,24,5.15,0
832,7,22,5.35,0
832,8,22,5.23,0
832,9,26,5.04,0
832,10,25,5.16,0
832,11,25,5.04,0
832,12,16,5.4,0
832,13,26,5.54,0
832,14,61,5.49,0
832,15,33,4.46,1
832,16,22,5.2,0
832,17,22,4.99,0
832,18,24,5.21,0
832,19,24,5.12,0
832,20,33,5.49,0
832,21,20,5.08,0
832,22,23,4.96,0
832,23,25,4.69,0
832,24,22,4.68,0
832,25,17,5.47,0
832,26,23,4.39,1
832,27,22,5.04,0
832,28,17,5.2,0
832,29,21,5.17,0
832,30,19,4.79,0
832,31,18,4.75,0
832,32,25,4.39,1
832,33,21,4.57,0
832,34,27,4.33,0
832,35,49,4.78,0
832,36,21,5.21,0
832,37,19,4.86,0
832,38,30,5.19,0
832,39,21,4.28,1
832,40,19,5.16,0
832,41,18,5.17,0
832,42,44,5.62,0
832,43,17,5.41,0
832,44,28,5.41,0
833,1,25,5.37,0
833,2,25,4.74,0
833,3,18,5.06,0
833,4,24,5.52,0
833,5,38,5.05,0
833,6,29,4.83,0
833,7,23,5.47,0
833,8,23,5.53,0
833,9,23,4.83,0
833,10,25,4.65,0
833,11,26,4.95,0
833,12,23,4.72,0
833,13,29,4.33,1
833,14,83,5.2,0
833,15,24,4.63,0
833,16,25,4.96,0
833,17,22,5.2,0
833,18,31,5.41,0
833,19,26,5.06,0
833,20,37,5.4,0
833,21,21,5.15,0
833,22,25,5.66,0
833,23,22,5.1,0
833,24,24,4.88,0
833,25,21,5.03,0
833,26,21,4.9,0
833,27,30,4.45,1
833,28,21,5.32,0
833,29,22,5.72,0
833,30,23,4.93,0
833,31,20,5.23,0
833,32,25,4.4,1
833,33,29,5.47,0
833,34,21,5.32,0
833,35,43,5.22,0
833,36,19,5.2,0
833,37,17,5.02,0
833,38,39,4.27,1
833,39,20,4.55,0
833,40,18,5.09,0
833,41,26,4.24,1
833,42,54,5.1,0
833,43,20,4.56,0
833,44,29,5.23,0
834,1,32,4.95,0
834,2,35,4.78,0
834,3,33,4.69,0
834,4,38,5.24,0
834,5,39,5.05,0
834,6,36,4.92,0
834,7,36,5.07,0
834,8,34,5.54,0
834,9,40,4.54,0
834,10,32,5.38,0
834,11,30,5.02,0
834,12,30,5.04,0
834,13,34,4.71,0
834,14,102,5.04,0
834,15,31,5.33,0
834,16,29,5.11,0
834,17,35,4.28,1
834,18,30,5.06,0
834,19,40,4.04,1
834,20,49,5.04,0
834,21,30,4.86,0
834,22,29,5.33,0
834,23,31,4.82,0
834,24,29,4.88,0
834,25,32,4.74,0
834,26,26,4.69,0
834,27,31,4.86,0
834,28,23,4.87,0
834,29,27,5.33,0
834,30,29,5.1,0
834,31,21,5.02,0
834,32,27,5.39,0
834,33,29,5.23,0
834,34,23,5.56,0
834,35,75,4.07,1
834,36,26,5.47,0
834,37,24,5.58,0
834,38,45,5.09,0
834,39,27,4.93,0
834,40,27,4.95,0
834,41,29,5.33,0
834,42,70,5.11,0
834,43,26,4.67,0
834,44,41,5.6,0
835,1,21,5,0
835,2,27,4.32,1
835,3,33,3.9,1
835,4,27,5.06,0
835,5,35,5.06,0
835,6,26,4.71,0
835,7,27,4.86,0
835,8,24,5.26,0
835,9,25,5.26,0
835,10,21,5.68,0
835,11,22,5.02,0
835,12,18,4.87,0
835,13,25,4.83,0
835,14,61,4.91,0
835,15,25,5.01,0
835,16,25,5.16,0
835,17,29,4.56,1
835,18,23,5.17,0
835,19,25,4.93,0
835,20,31,5.24,0
835,21,23,4.84,0
835,22,29,4.99,0
835,23,23,5.45,0
835,24,28,4.25,1
835,25,27,5.04,0
835,26,26,4.03,1
835,27,29,4.97,0
835,28,22,4.73,0
835,29,20,5.14,0
835,30,20,4.88,0
835,31,17,5.42,0
835,32,19,4.87,0
835,33,21,5.18,0
835,34,19,5.27,0
835,35,47,4.76,0
835,36,19,4.99,0
835,37,24,4.4,1
835,38,24,5.2,0
835,39,17,5.08,0
835,40,23,4.41,0
835,41,15,5.16,0
835,42,47,4.53,0
835,43,19,5.42,0
835,44,29,5,0
836,1,35,4.51,1
836,2,24,5.35,0
836,3,21,4.77,0
836,4,31,3.9,1
836,5,32,5.68,0
836,6,28,5.08,0
836,7,28,5.27,0
836,8,24,5.27,0
836,9,28,5.3,0
836,10,24,5.58,0
836,11,26,5.24,0
836,12,24,5.2,0
836,13,29,5.38,0
836,14,71,4.95,0
836,15,27,5.29,0
836,16,27,4.97,0
836,17,22,5.15,0
836,18,29,4.97,0
836,19,22,5.07,0
836,20,35,4.97,0
836,21,23,4.71,0
836,22,32,3.88,1
836,23,25,4.51,0
836,24,22,4.8,0
836,25,21,5.25,0
836,26,24,5.28,0
836,27,27,5.39,0
836,28,22,4.76,0
836,29,21,5.21,0
836,30,22,4.91,0
836,31,24,5.38,0
836,32,25,4.14,1
836,33,30,4.51,1
836,34,26,5.46,0
836,35,60,4.96,0
836,36,24,4.28,0
836,37,22,5.08,0
836,38,30,5.23,0
836,39,17,4.99,0
836,40,20,5.23,0
836,41,21,4.73,0
836,42,56,4.95,0
836,43,23,5,0
836,44,37,5.14,0
837,1,24,5.12,0
837,2,27,4.53,1
837,3,23,5.16,0
837,4,24,5.13,0
837,5,35,5.67,0
837,6,28,5.2,0
837,7,30,5.09,0
837,8,27,5.19,0
837,9,24,5.32,0
837,10,28,5.24,0
837,11,23,4.9,0
837,12,20,5.07,0
837,13,27,5.03,0
837,14,56,5,0
837,15,20,5.16,0
837,16,25,5.26,0
837,17,25,5.16,0
837,18,25,5.09,0
837,19,25,4.75,0
837,20,33,4.76,0
837,21,26,5,0
837,22,24,4.96,0
837,23,23,5.25,0
837,24,20,5.68,0
837,25,29,5.13,0
837,26,22,4.89,0
837,27,28,5.21,0
837,28,24,5.33,0
837,29,27,4.03,1
837,30,20,5.21,0
837,31,21,5.28,0
837,32,26,4.65,0
837,33,25,4.25,1
837,34,22,5.23,0
837,35,58,5.27,0
837,36,26,4.52,1
837,37,24,3.84,1
837,38,32,4.83,0
837,39,23,5.1,0
837,40,17,5.35,0
837,41,23,5.26,0
837,42,47,5.09,0
837,43,19,5.28,0
837,44,34,5.01,0
838,1,34,4.39,1
838,2,29,5.78,0
838,3,26,5.1,0
838,4,32,5.22,0
838,5,48,4.95,0
838,6,35,5.23,0
838,7,37,4.57,1
838,8,27,5.68,0
838,9,35,4.89,0
838,10,25,5.26,0
838,11,30,5.12,0
838,12,26,5.51,0
838,13,44,3.92,1
838,14,105,4.14,1
838,15,35,5.42,0
838,16,27,4.96,0
838,17,27,5.03,0
838,18,33,4.87,0
838,19,25,4.81,0
838,20,48,4.99,0
838,21,31,5.29,0
838,22,33,4.98,0
838,23,26,5.56,0
838,24,30,5.11,0
838,25,36,4.39,1
838,26,24,5.25,0
838,27,44,4.14,1
838,28,29,5.22,0
838,29,36,4.23,1
838,30,26,4.77,0
838,31,25,5.83,0
838,32,25,5.25,0
838,33,29,4.59,0
838,34,26,5.18,0
838,35,63,5.06,0
838,36,24,5.03,0
838,37,39,4.38,1
838,38,34,5.07,0
838,39,24,4.5,0
838,40,26,4.86,0
838,41,26,3.86,1
838,42,53,4.99,0
838,43,22,4.8,0
838,44,43,5.05,0
839,1,33,5.44,0
839,2,49,4.19,1
839,3,34,5.1,0
839,4,40,4.15,1
839,5,53,5.47,0
839,6,41,5.7,0
839,7,36,4.94,0
839,8,39,4.72,0
839,9,38,5.49,0
839,10,38,5.22,0
839,11,41,4.86,0
839,12,37,4.67,0
839,13,38,4.94,0
839,14,102,5.1,0
839,15,45,4.86,0
839,16,35,5.02,0
839,17,38,4.57,0
839,18,41,4.95,0
839,19,35,4.91,0
839,20,73,4.42,1
839,21,31,4.84,0
839,22,47,4.43,1
839,23,35,4.52,1
839,24,34,4.99,0
839,25,36,4.88,0
839,26,34,5.41,0
839,27,36,5.24,0
839,28,30,5.03,0
839,29,41,3.93,1
839,30,32,5.21,0
839,31,29,4.95,0
839,32,37,4.31,1
839,33,34,4.82,0
839,34,38,4.99,0
839,35,88,4.73,0
839,36,32,5.49,0
839,37,34,4.02,1
839,38,48,4.88,0
839,39,27,5.1,0
839,40,29,4.86,0
839,41,36,4.57,1
839,42,59,5.06,0
839,43,31,5.3,0
839,44,49,4.94,0
840,1,24,5.41,0
840,2,20,5.06,0
840,3,28,5.41,0
840,4,24,4.99,0
840,5,38,4.35,1
840,6,33,5.03,0
840,7,24,5.18,0
840,8,29,4.12,1
840,9,35,3.9,1
840,10,25,5.57,0
840,11,27,4.06,1
840,12,29,4.1,1
840,13,25,5.1,0
840,14,60,5.15,0
840,15,22,4.96,0
840,16,19,4.9,0
840,17,23,5.18,0
840,18,23,5.69,0
840,19,25,3.92,1
840,20,34,5.34,0
840,21,20,5.62,0
840,22,25,5.21,0
840,23,20,5.15,0
840,24,22,5.11,0
840,25,27,5.31,0
840,26,18,4.68,0
840,27,25,4.44,0
840,28,18,5.06,0
840,29,21,5.53,0
840,30,19,4.76,0
840,31,19,5.2,0
840,32,22,5.2,0
840,33,22,5.14,0
840,34,25,4.85,0
840,35,44,5.16,0
840,36,19,5.42,0
840,37,25,4.22,1
840,38,28,4.88,0
840,39,19,5.17,0
840,40,21,4.46,1
840,41,20,3.93,1
840,42,51,4.72,0
840,43,20,5.18,0
840,44,32,5.54,0
841,1,19,7.11,0
841,2,20,6.83,0
841,3,25,7.36,0
841,4,24,7.35,0
841,5,34,7.35,0
841,6,24,7.31,0
841,7,23,7.31,0
841,8,22,7.22,0
841,9,24,6.94,0
841,10,20,7.5,0
841,11,24,7.2,0
841,12,20,6.82,0
841,13,31,7.22,0
841,14,67,7.33,0
841,15,20,7.72,0
841,16,24,7.56,0
841,17,20,7.27,0
841,18,27,6.81,0
841,19,22,7.39,0
841,20,34,7.31,0
841,21,23,6.93,0
841,22,22,6.97,0
841,23,20,6.93,0
841,24,19,6.58,0
841,25,20,7.09,0
841,26,19,7.33,0
841,27,21,6.42,0
841,28,17,7.02,0
841,29,22,6.92,0
841,30,17,6.92,0
841,31,17,8.07,0
841,32,17,7.15,0
841,33,23,7.38,0
841,34,24,6.67,0
841,35,44,7.09,0
841,36,21,6.82,0
841,37,17,6.84,0
841,38,34,5.41,1
841,39,21,6.68,0
841,40,18,6.85,0
841,41,18,7.77,0
841,42,57,6.56,0
841,43,26,6.03,1
841,44,34,6.82,0
842,1,26,7.66,0
842,2,26,7.16,0
842,3,27,7.79,0
842,4,32,7.43,0
842,5,46,7.34,0
842,6,32,7.69,0
842,7,31,7.22,0
842,8,32,7.07,0
842,9,29,7.07,0
842,10,34,6.9,0
842,11,33,7.16,0
842,12,29,7.15,0
842,13,46,6.34,1
842,14,76,7.5,0
842,15,30,7.49,0
842,16,29,7.01,0
842,17,27,7.57,0
842,18,36,7.39,0
842,19,29,7.47,0
842,20,43,7.03,0
842,21,26,7.53,0
842,22,35,6.29,1
842,23,28,6.78,0
842,24,23,7.32,0
842,25,26,7.71,0
842,26,27,7.41,0
842,27,29,7.14,0
842,28,24,7.11,0
842,29,26,7.37,0
842,30,25,7.17,0
842,31,28,7.1,0
842,32,22,7.3,0
842,33,33,6.34,1
842,34,33,6.33,1
842,35,62,7.18,0
842,36,27,7.25,0
842,37,25,7.15,0
842,38,33,7.27,0
842,39,26,6.56,0
842,40,26,6.36,1
842,41,27,6.87,0
842,42,62,7.07,0
842,43,22,6.88,0
842,44,42,7.2,0
843,1,27,7.49,0
843,2,30,6.56,0
843,3,24,6.99,0
843,4,26,7.35,0
843,5,42,6.99,0
843,6,28,7.63,0
843,7,27,7.94,0
843,8,27,7.31,0
843,9,28,7.58,0
843,10,26,7.39,0
843,11,27,6.76,0
843,12,36,5.98,1
843,13,36,7.4,0
843,14,71,7.28,0
843,15,31,7.22,0
843,16,24,7.36,0
843,17,29,7.16,0
843,18,25,7.16,0
843,19,24,6.88,0
843,20,32,6.75,0
843,21,30,6.97,0
843,22,33,7.3,0
843,23,25,6.81,0
843,24,25,6.97,0
843,25,29,7.45,0
843,26,25,7.12,0
843,27,37,6.42,1
843,28,21,7.11,0
843,29,23,7.28,0
843,30,31,6.51,0
843,31,21,7.04,0
843,32,23,6.86,0
843,33,35,6.86,0
843,34,29,6.83,0
843,35,55,6.9,0
843,36,21,7.14,0
843,37,22,6.99,0
843,38,31,7.29,0
843,39,21,7.36,0
843,40,18,6.94,0
843,41,22,6.98,0
843,42,55,7.43,0
843,43,27,5.86,1
843,44,45,5.49,1
844,1,34,7.13,0
844,2,29,7.63,0
844,3,30,7.19,0
844,4,40,6.74,0
844,5,48,7.53,0
844,6,42,6.83,0
844,7,35,7.47,0
844,8,35,6.73,0
844,9,31,7.17,0
844,10,32,6.59,0
844,11,28,7.02,0
844,12,31,6.65,0
844,13,36,6.69,0
844,14,78,7.16,0
844,15,29,7.45,0
844,16,31,7.15,0
844,17,33,7.32,0
844,18,37,6.52,0
844,19,35,7.24,0
844,20,39,6.88,0
844,21,38,6.34,0
844,22,29,7.11,0
844,23,29,7.34,0
844,24,29,7.1,0
844,25,34,7.88,0
844,26,27,7.32,0
844,27,42,6.75,0
844,28,29,6.38,0
844,29,28,7.92,0
844,30,26,6.59,0
844,31,37,5.54,1
844,32,28,6.83,0
844,33,33,7.03,0
844,34,30,7.51,0
844,35,64,7.75,0
844,36,29,6.88,0
844,37,23,7,0
844,38,39,6.86,0
844,39,31,6.66,0
844,40,28,7.56,0
844,41,28,7.5,0
844,42,76,7.13,0
844,43,25,7.3,0
844,44,44,7.03,0
845,1,24,7.16,0
845,2,26,6.63,0
845,3,25,6.75,0
845,4,27,7.4,0
845,5,41,6.65,0
845,6,31,7.33,0
845,7,30,6.57,0
845,8,29,6.7,0
845,9,32,7.14,0
845,10,32,7.49,0
845,11,29,7.06,0
845,12,28,7.35,0
845,13,32,6.76,0
845,14,80,6.67,0
845,15,27,7.1,0
845,16,26,7.25,0
845,17,38,5.75,1
845,18,35,6.34,1
845,19,22,7.38,0
845,20,50,5.59,1
845,21,29,7.14,0
845,22,30,7.13,0
845,23,28,7.34,0
845,24,23,7.41,0
845,25,25,7.17,0
845,26,27,7.06,0
845,27,28,7.05,0
845,28,24,7.27,0
845,29,29,5.46,1
845,30,30,6.29,1
845,31,26,5.89,1
845,32,21,6.65,0
845,33,27,7.19,0
